0,1,2,3,4,5,6,7,8,9,10,11,12,13,y_true,y_pred,y_proba
50.0,0.0,392694.0,0.0,61.0,10.0,6.0,1.0,39.0,4.0,0.0,15.0,4.0,1.0,1,0,0.18360762808718167
40.0,0.0,75478.0,0.0,62.0,13.0,6.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.6331969521889773
40.0,0.0,188246.0,0.0,33.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.6115591246305621
90.0,0.0,150309.0,0.0,31.0,16.0,4.0,0.0,39.0,10.0,2.0,10.0,4.0,5.0,0,1,0.7498892651406198
45.0,0.0,85341.0,0.0,48.0,13.0,2.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.749145594105052
40.0,0.0,168001.0,0.0,52.0,14.0,4.0,0.0,39.0,10.0,0.0,12.0,4.0,1.0,1,0,0.22704160723588415
40.0,0.0,201965.0,0.0,60.0,10.0,4.0,1.0,39.0,10.0,4.0,15.0,4.0,4.0,1,0,0.09646156425433645
40.0,0.0,372181.0,0.0,58.0,9.0,4.0,0.0,39.0,12.0,0.0,11.0,4.0,4.0,1,0,0.07714231133852907
37.0,0.0,32950.0,1902.0,22.0,10.0,1.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5850788413535036
40.0,0.0,360743.0,0.0,37.0,10.0,4.0,1.0,39.0,6.0,2.0,15.0,2.0,0.0,1,0,0.2804010149099448
60.0,0.0,137428.0,0.0,53.0,4.0,4.0,1.0,39.0,14.0,2.0,5.0,4.0,0.0,1,0,0.1885991044302612
40.0,0.0,296849.0,0.0,49.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.4996089544313418
40.0,4386.0,120724.0,0.0,45.0,14.0,4.0,1.0,39.0,4.0,2.0,12.0,4.0,0.0,0,1,0.8766341339133835
40.0,0.0,200508.0,0.0,43.0,13.0,0.0,1.0,39.0,0.0,2.0,9.0,4.0,0.0,0,1,0.563457064285907
50.0,0.0,67072.0,0.0,33.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.279671828444893
45.0,0.0,160731.0,0.0,29.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.19837023156185732
40.0,0.0,102938.0,0.0,38.0,13.0,4.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5561790579567303
51.0,4934.0,334991.0,0.0,43.0,10.0,4.0,1.0,39.0,14.0,5.0,15.0,4.0,4.0,1,0,0.24898528814902007
40.0,0.0,247483.0,0.0,62.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4313934149227747
50.0,0.0,210295.0,0.0,28.0,7.0,5.0,1.0,39.0,3.0,2.0,1.0,4.0,0.0,1,0,0.13948590114355996
35.0,0.0,84409.0,0.0,61.0,9.0,5.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.29220982833018183
45.0,0.0,126161.0,0.0,39.0,16.0,4.0,1.0,39.0,10.0,4.0,10.0,4.0,1.0,0,1,0.5453021625218555
60.0,0.0,136331.0,0.0,34.0,13.0,2.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7376823012856504
48.0,0.0,318046.0,0.0,41.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,1,0,0.46450378914538254
40.0,0.0,206253.0,0.0,39.0,13.0,5.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,0,1,0.7104290428828688
40.0,0.0,247383.0,0.0,70.0,10.0,5.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.41865503111558716
50.0,0.0,234743.0,0.0,66.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.528565461373878
60.0,0.0,121055.0,0.0,42.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.7526519301935498
40.0,0.0,170108.0,0.0,40.0,14.0,4.0,1.0,39.0,10.0,2.0,12.0,4.0,0.0,0,1,0.7499437636760036
25.0,0.0,196791.0,0.0,34.0,12.0,6.0,0.0,39.0,10.0,2.0,7.0,4.0,5.0,1,0,0.4209747102477962
40.0,0.0,365986.0,0.0,40.0,13.0,4.0,1.0,39.0,6.0,2.0,9.0,4.0,3.0,1,0,0.13646478049640157
45.0,0.0,93318.0,0.0,65.0,10.0,4.0,0.0,39.0,4.0,2.0,15.0,4.0,5.0,0,1,0.5130892373181798
45.0,0.0,114544.0,0.0,39.0,13.0,4.0,1.0,39.0,4.0,0.0,9.0,4.0,1.0,1,0,0.3052766334074385
44.0,0.0,225605.0,0.0,38.0,10.0,2.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,0,1,0.5092341057327738
48.0,0.0,320194.0,0.0,34.0,15.0,6.0,1.0,39.0,10.0,5.0,14.0,4.0,4.0,1,0,0.44719091512537346
40.0,0.0,138692.0,0.0,28.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,1,0,0.45455213826078844
50.0,0.0,175109.0,0.0,49.0,10.0,7.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.47456900623878573
40.0,0.0,227890.0,1485.0,42.0,13.0,2.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.699384839192517
40.0,0.0,194698.0,0.0,45.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4231550376752253
40.0,0.0,110622.0,0.0,39.0,13.0,1.0,0.0,30.0,1.0,2.0,9.0,1.0,5.0,0,1,0.5001104556920862
40.0,0.0,113364.0,0.0,31.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.15932135659509658
40.0,0.0,326691.0,0.0,65.0,10.0,7.0,1.0,39.0,7.0,2.0,15.0,2.0,0.0,1,0,0.19502314986627908
77.0,0.0,149218.0,0.0,45.0,13.0,6.0,1.0,39.0,5.0,2.0,9.0,4.0,0.0,0,1,0.586889107487962
45.0,0.0,220789.0,0.0,57.0,9.0,5.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.4531048387758774
45.0,0.0,182437.0,0.0,43.0,13.0,4.0,1.0,39.0,10.0,4.0,9.0,4.0,1.0,1,0,0.21823192480612102
40.0,0.0,27037.0,0.0,60.0,9.0,7.0,1.0,39.0,11.0,2.0,11.0,0.0,0.0,1,0,0.28315018082020166
40.0,0.0,350759.0,0.0,47.0,9.0,5.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.4223022062871731
40.0,0.0,269015.0,0.0,43.0,9.0,4.0,1.0,11.0,7.0,2.0,11.0,2.0,0.0,1,0,0.16592214856227874
40.0,0.0,40925.0,0.0,58.0,13.0,7.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.6732264480110866
40.0,0.0,202397.0,0.0,35.0,13.0,4.0,1.0,30.0,3.0,2.0,9.0,1.0,0.0,1,0,0.47703309213195194
40.0,0.0,138944.0,0.0,52.0,7.0,4.0,1.0,39.0,3.0,2.0,1.0,4.0,0.0,1,0,0.1626662292965846
25.0,0.0,182470.0,0.0,66.0,15.0,6.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,1,0,0.45596377115604914
9.0,0.0,219661.0,0.0,64.0,15.0,6.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,1,0,0.4918800356704673
40.0,0.0,108914.0,0.0,52.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.3387133509860246
40.0,0.0,120970.0,0.0,55.0,6.0,4.0,1.0,39.0,3.0,2.0,0.0,2.0,0.0,1,0,0.14521084253011096
40.0,0.0,106982.0,0.0,41.0,10.0,1.0,0.0,39.0,10.0,0.0,15.0,4.0,4.0,1,0,0.06807602043719688
40.0,0.0,57452.0,0.0,46.0,11.0,6.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.3515413478752906
40.0,0.0,338283.0,0.0,50.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4231550376752253
40.0,0.0,252519.0,0.0,43.0,13.0,4.0,1.0,14.0,6.0,2.0,9.0,2.0,0.0,1,0,0.4360557129590722
40.0,0.0,137192.0,0.0,63.0,13.0,4.0,1.0,35.0,3.0,2.0,9.0,1.0,0.0,0,1,0.5628841682879803
55.0,0.0,246011.0,0.0,42.0,13.0,4.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,0,1,0.7506183053178733
44.0,0.0,208277.0,0.0,40.0,10.0,4.0,0.0,39.0,1.0,0.0,15.0,4.0,3.0,1,0,0.07842095990989414
40.0,0.0,177304.0,0.0,30.0,9.0,4.0,1.0,39.0,13.0,2.0,11.0,4.0,0.0,1,0,0.20274887697022229
50.0,0.0,447346.0,0.0,36.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.39058126185046976
56.0,0.0,38563.0,0.0,49.0,13.0,4.0,0.0,39.0,4.0,4.0,9.0,4.0,1.0,1,0,0.217979902897316
40.0,0.0,174102.0,0.0,54.0,10.0,4.0,1.0,39.0,4.0,4.0,15.0,4.0,1.0,1,0,0.11753174370863305
36.0,0.0,204470.0,0.0,30.0,10.0,5.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.2496410743327566
58.0,0.0,154374.0,0.0,42.0,13.0,4.0,1.0,39.0,14.0,2.0,9.0,4.0,0.0,0,1,0.6679881849592274
50.0,0.0,186213.0,0.0,24.0,10.0,4.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.1353090641609828
40.0,0.0,101110.0,0.0,60.0,11.0,2.0,1.0,39.0,10.0,0.0,8.0,4.0,4.0,1,0,0.11658084136176326
60.0,0.0,400004.0,0.0,50.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5979285540096937
40.0,0.0,168475.0,0.0,37.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.3483397877077993
55.0,0.0,129497.0,0.0,32.0,10.0,6.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.2500701223734589
45.0,0.0,152237.0,0.0,38.0,13.0,4.0,1.0,0.0,12.0,4.0,9.0,4.0,1.0,1,0,0.18823970671919796
40.0,0.0,198316.0,0.0,40.0,6.0,4.0,1.0,39.0,4.0,2.0,0.0,4.0,0.0,1,0,0.18906743038516388
40.0,0.0,171484.0,0.0,44.0,6.0,4.0,1.0,39.0,7.0,2.0,0.0,4.0,0.0,1,0,0.10668588545144705
40.0,0.0,199416.0,0.0,32.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5407795411605186
28.0,0.0,105728.0,0.0,53.0,9.0,7.0,0.0,39.0,8.0,2.0,11.0,0.0,5.0,1,0,0.14618681587580354
50.0,0.0,116666.0,0.0,30.0,14.0,6.0,1.0,19.0,10.0,0.0,12.0,1.0,1.0,1,0,0.17236343733622084
40.0,0.0,170070.0,0.0,56.0,9.0,4.0,0.0,39.0,4.0,2.0,11.0,4.0,5.0,1,0,0.46134290966638286
40.0,0.0,225860.0,0.0,35.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.2904494188362992
50.0,0.0,211128.0,0.0,43.0,14.0,4.0,0.0,39.0,4.0,0.0,12.0,4.0,1.0,1,0,0.35387105635118055
40.0,0.0,350440.0,0.0,48.0,10.0,4.0,1.0,1.0,3.0,2.0,15.0,1.0,2.0,1,0,0.10721605041725239
38.0,0.0,181344.0,0.0,44.0,10.0,2.0,1.0,39.0,4.0,2.0,15.0,2.0,0.0,1,0,0.4025608025393008
34.0,0.0,50468.0,0.0,69.0,15.0,7.0,1.0,39.0,1.0,2.0,14.0,4.0,0.0,1,0,0.4043417844188435
60.0,0.0,143058.0,0.0,35.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.2381315401673274
40.0,0.0,99065.0,0.0,39.0,13.0,4.0,0.0,31.0,6.0,2.0,9.0,4.0,5.0,1,0,0.46430044183043206
30.0,0.0,33213.0,0.0,76.0,14.0,6.0,1.0,0.0,10.0,2.0,12.0,4.0,0.0,1,0,0.4485832145842533
40.0,0.0,129379.0,0.0,60.0,10.0,1.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,0,1,0.5316282066446744
40.0,0.0,69884.0,0.0,57.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.3425149925113737
30.0,0.0,131852.0,0.0,60.0,3.0,0.0,1.0,39.0,0.0,2.0,4.0,4.0,0.0,1,0,0.06284810302179322
10.0,0.0,25031.0,0.0,51.0,10.0,4.0,0.0,39.0,4.0,2.0,15.0,4.0,5.0,1,0,0.40390641279597345
40.0,0.0,548303.0,0.0,21.0,9.0,4.0,1.0,26.0,10.0,2.0,11.0,4.0,3.0,1,0,0.02028475225502905
37.0,0.0,156580.0,0.0,42.0,10.0,4.0,0.0,39.0,7.0,2.0,15.0,4.0,5.0,1,0,0.2929525381425238
40.0,0.0,85566.0,0.0,39.0,13.0,7.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5960750275637051
42.0,0.0,29054.0,0.0,37.0,10.0,1.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.43277060269008283
50.0,4787.0,331419.0,0.0,30.0,12.0,4.0,1.0,39.0,3.0,4.0,7.0,4.0,1.0,1,0,0.32102910671462653
40.0,4386.0,110554.0,0.0,31.0,9.0,4.0,0.0,39.0,7.0,2.0,11.0,4.0,5.0,1,0,0.4100550907323384
40.0,0.0,147256.0,0.0,29.0,12.0,7.0,1.0,39.0,10.0,4.0,7.0,2.0,1.0,1,0,0.04360747873201418
40.0,0.0,179781.0,0.0,56.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.40217432148136556
40.0,0.0,243872.0,0.0,39.0,12.0,1.0,1.0,39.0,10.0,4.0,7.0,4.0,1.0,1,0,0.11337369141191432
40.0,0.0,37931.0,0.0,38.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.28558020187591804
50.0,0.0,136419.0,0.0,42.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3555475906641351
40.0,0.0,166083.0,0.0,68.0,9.0,6.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.26013517317049634
40.0,0.0,381153.0,0.0,34.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.2815444329392382
40.0,0.0,140713.0,0.0,37.0,10.0,4.0,1.0,23.0,1.0,2.0,15.0,2.0,0.0,1,0,0.29273684480672657
40.0,0.0,353512.0,0.0,46.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.25753569431865225
48.0,0.0,39352.0,0.0,60.0,4.0,4.0,1.0,39.0,14.0,4.0,5.0,4.0,1.0,1,0,0.055023811919234826
40.0,0.0,127728.0,0.0,59.0,10.0,4.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
46.0,0.0,170174.0,0.0,37.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.44818150588770067
50.0,0.0,104790.0,0.0,48.0,7.0,6.0,1.0,39.0,5.0,2.0,1.0,4.0,0.0,1,0,0.1264612095913214
50.0,0.0,104089.0,0.0,39.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.4513657171106976
60.0,0.0,96524.0,0.0,42.0,9.0,2.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.42009985000709466
50.0,0.0,348504.0,0.0,31.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.7001285684438915
40.0,0.0,309230.0,0.0,38.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.3682419709278404
38.0,0.0,159908.0,1258.0,62.0,13.0,2.0,0.0,39.0,1.0,2.0,9.0,4.0,5.0,0,1,0.5322727277943599
60.0,0.0,238964.0,0.0,25.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.16409528498597706
40.0,0.0,176240.0,0.0,51.0,12.0,6.0,1.0,39.0,12.0,2.0,7.0,4.0,0.0,1,0,0.4809086247305799
52.0,0.0,167482.0,0.0,38.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4651994045447684
10.0,0.0,177906.0,0.0,71.0,13.0,0.0,1.0,39.0,0.0,2.0,9.0,4.0,0.0,1,0,0.2528802851111236
45.0,0.0,30682.0,0.0,40.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.2511265069283359
60.0,0.0,295010.0,0.0,30.0,13.0,1.0,0.0,39.0,11.0,4.0,9.0,4.0,1.0,1,0,0.11912685073288944
40.0,0.0,99086.0,0.0,46.0,10.0,4.0,0.0,39.0,1.0,2.0,15.0,4.0,5.0,1,0,0.4215251366481505
40.0,0.0,361631.0,0.0,63.0,14.0,4.0,0.0,39.0,10.0,5.0,12.0,4.0,1.0,1,0,0.16334352153954906
40.0,0.0,105586.0,0.0,49.0,11.0,1.0,1.0,39.0,3.0,2.0,8.0,1.0,0.0,1,0,0.3982104024786855
40.0,0.0,166863.0,0.0,47.0,9.0,2.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.40217432148136556
70.0,0.0,216149.0,0.0,39.0,15.0,4.0,1.0,39.0,10.0,0.0,14.0,4.0,1.0,1,0,0.4234790725238893
50.0,0.0,38795.0,0.0,50.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7489083863884515
40.0,0.0,213615.0,0.0,55.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.33077447897260037
40.0,0.0,55291.0,0.0,30.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,1,0,0.46786446121633674
45.0,0.0,181920.0,0.0,26.0,13.0,4.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,1,0,0.45077756120848395
40.0,0.0,164050.0,0.0,38.0,10.0,4.0,1.0,39.0,11.0,2.0,15.0,2.0,0.0,1,0,0.39615139840447927
60.0,0.0,188330.0,0.0,45.0,13.0,5.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.8305028679623233
50.0,0.0,192626.0,0.0,35.0,10.0,4.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.4464906722483555
40.0,0.0,327886.0,0.0,45.0,15.0,4.0,1.0,39.0,10.0,4.0,14.0,4.0,1.0,1,0,0.4745819142050904
60.0,0.0,198759.0,0.0,45.0,16.0,4.0,1.0,39.0,4.0,2.0,10.0,4.0,0.0,0,1,0.885790294949174
40.0,0.0,168539.0,0.0,52.0,9.0,1.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.2569481751296751
40.0,0.0,151773.0,0.0,30.0,10.0,4.0,1.0,39.0,7.0,2.0,15.0,4.0,0.0,1,0,0.1631717085930123
60.0,0.0,25141.0,0.0,60.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,0,1,0.5026748831667617
40.0,0.0,345969.0,0.0,40.0,12.0,7.0,1.0,39.0,1.0,2.0,7.0,4.0,0.0,1,0,0.3854437275177797
40.0,0.0,144515.0,1258.0,72.0,16.0,2.0,1.0,39.0,4.0,2.0,10.0,4.0,0.0,0,1,0.7555388202061825
60.0,0.0,168038.0,0.0,45.0,13.0,4.0,1.0,39.0,12.0,0.0,9.0,4.0,1.0,1,0,0.32276797798796375
60.0,0.0,244803.0,1485.0,38.0,10.0,5.0,1.0,5.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4782643910449735
51.0,0.0,35969.0,0.0,46.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.8030619316683855
70.0,0.0,176756.0,1485.0,37.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,2.0,0.0,1,0,0.4246028354814583
55.0,0.0,82775.0,0.0,60.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5036757892638637
32.0,4934.0,118486.0,0.0,37.0,13.0,4.0,0.0,39.0,10.0,5.0,9.0,4.0,4.0,1,0,0.17653511436407687
43.0,0.0,111567.0,0.0,31.0,5.0,4.0,1.0,39.0,12.0,4.0,6.0,4.0,1.0,1,0,0.036377834438456935
42.0,0.0,245305.0,0.0,49.0,6.0,4.0,1.0,39.0,14.0,2.0,0.0,2.0,0.0,1,0,0.19096536157358696
70.0,0.0,162034.0,0.0,47.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.7870008231704394
40.0,0.0,231689.0,0.0,41.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28198924930462005
40.0,0.0,85995.0,0.0,40.0,6.0,4.0,1.0,39.0,7.0,2.0,0.0,4.0,0.0,1,0,0.09408914839399239
50.0,0.0,128230.0,0.0,61.0,4.0,4.0,1.0,39.0,12.0,2.0,5.0,4.0,0.0,1,0,0.1974117493854455
40.0,0.0,193882.0,0.0,43.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.3483397877077993
32.0,0.0,108293.0,0.0,35.0,13.0,4.0,0.0,39.0,10.0,6.0,9.0,4.0,4.0,1,0,0.04485349597461944
48.0,0.0,178385.0,0.0,44.0,14.0,4.0,1.0,19.0,4.0,2.0,12.0,1.0,0.0,0,1,0.7813546883162149
40.0,4508.0,167440.0,0.0,38.0,13.0,4.0,1.0,39.0,14.0,2.0,9.0,4.0,0.0,0,1,0.6032500349211419
55.0,0.0,170785.0,0.0,43.0,10.0,5.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5182533365585081
45.0,0.0,214838.0,0.0,44.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.28500691306525594
55.0,0.0,287548.0,0.0,35.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4464906722483555
45.0,0.0,290560.0,0.0,36.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.5101316029656546
40.0,0.0,121264.0,0.0,42.0,11.0,4.0,1.0,39.0,10.0,2.0,8.0,4.0,0.0,1,0,0.4540577105515847
50.0,0.0,53727.0,0.0,40.0,14.0,4.0,1.0,39.0,12.0,4.0,12.0,4.0,1.0,1,0,0.2503845680423467
48.0,0.0,74581.0,0.0,43.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.329801163522076
50.0,0.0,180551.0,0.0,47.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,0,1,0.5198765568702431
40.0,0.0,134120.0,0.0,44.0,9.0,4.0,0.0,39.0,1.0,2.0,11.0,4.0,5.0,1,0,0.39920858337725257
55.0,0.0,161018.0,0.0,34.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4464906722483555
40.0,3103.0,181382.0,0.0,36.0,11.0,4.0,1.0,39.0,7.0,2.0,8.0,4.0,0.0,1,0,0.3933471577779821
40.0,0.0,24106.0,0.0,35.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.33486618763992093
40.0,0.0,119721.0,0.0,43.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.699384839192517
40.0,0.0,396595.0,0.0,38.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,1.0,0.0,1,0,0.3643647035660439
50.0,0.0,180096.0,0.0,43.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.47980810692463416
40.0,0.0,152810.0,0.0,51.0,9.0,4.0,1.0,39.0,10.0,2.0,11.0,4.0,0.0,1,0,0.38034219054180773
40.0,0.0,158528.0,0.0,43.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28198924930462005
45.0,0.0,192779.0,0.0,46.0,13.0,4.0,1.0,39.0,12.0,4.0,9.0,4.0,1.0,1,0,0.2531532271644819
40.0,0.0,309778.0,0.0,29.0,10.0,1.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.27592027216775517
89.0,0.0,288154.0,0.0,42.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4651994045447684
57.0,0.0,213722.0,0.0,34.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.34609278871204435
40.0,0.0,349795.0,0.0,52.0,13.0,7.0,1.0,39.0,11.0,2.0,9.0,4.0,0.0,0,1,0.7044140350277515
40.0,0.0,124827.0,0.0,31.0,11.0,4.0,1.0,39.0,12.0,2.0,8.0,4.0,0.0,1,0,0.27568293319038933
45.0,0.0,196328.0,0.0,53.0,9.0,6.0,1.0,39.0,4.0,2.0,11.0,2.0,0.0,1,0,0.3678999403234918
40.0,0.0,465326.0,0.0,35.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.636071652147323
40.0,0.0,249392.0,0.0,37.0,11.0,2.0,1.0,39.0,11.0,2.0,8.0,4.0,0.0,1,0,0.4540577105515847
50.0,0.0,197322.0,0.0,50.0,7.0,4.0,1.0,39.0,4.0,2.0,1.0,4.0,0.0,1,0,0.28660554905176444
35.0,0.0,54932.0,0.0,29.0,10.0,4.0,1.0,39.0,3.0,0.0,15.0,4.0,4.0,1,0,0.03261419232376675
45.0,0.0,339863.0,0.0,47.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.44417403490396756
45.0,0.0,353824.0,0.0,49.0,10.0,4.0,1.0,39.0,10.0,0.0,15.0,4.0,1.0,1,0,0.20007705116920493
55.0,0.0,105138.0,0.0,35.0,15.0,1.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,0,1,0.8252832451732164
55.0,0.0,105021.0,0.0,36.0,10.0,6.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.40524538917586744
40.0,0.0,200289.0,0.0,38.0,16.0,7.0,1.0,36.0,10.0,2.0,10.0,1.0,0.0,0,1,0.7402537072128967
40.0,4386.0,117959.0,0.0,24.0,9.0,4.0,1.0,39.0,6.0,2.0,11.0,4.0,0.0,1,0,0.11095704046457273
30.0,0.0,160474.0,0.0,47.0,9.0,4.0,0.0,39.0,4.0,2.0,11.0,4.0,5.0,1,0,0.33571359372473736
40.0,0.0,305597.0,0.0,39.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28198924930462005
48.0,0.0,207202.0,0.0,38.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.27987825470603894
40.0,0.0,266803.0,0.0,40.0,12.0,4.0,0.0,39.0,4.0,0.0,7.0,4.0,1.0,1,0,0.09115119687251337
42.0,0.0,359001.0,0.0,38.0,11.0,4.0,1.0,39.0,10.0,2.0,8.0,4.0,0.0,0,1,0.5517394062895925
40.0,0.0,62438.0,0.0,26.0,13.0,4.0,0.0,39.0,12.0,2.0,9.0,4.0,5.0,1,0,0.36726926112302455
60.0,0.0,129707.0,0.0,33.0,13.0,4.0,1.0,39.0,1.0,4.0,9.0,4.0,1.0,1,0,0.14869444189258396
40.0,0.0,142182.0,0.0,59.0,9.0,4.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,1,0,0.24481043985362733
